0.086817,-0.031128
-0.91852,-1.0758
0.030775,-0.041952
-0.12543,0.05763
-1.0446,-0.83736
-0.023519,-0.068064
1.1865,0.80001
0.1248,0.18256
0.039816,-0.053511
0.79151,0.99234
-0.95621,-1.0455
-0.96706,-0.99904
0.039,0.1379
-0.97834,-1.0079
-0.013464,-0.1114
1.1683,1.109
-1.0502,-0.99243
0.76972,0.97519
0.99075,1.0256
-0.036457,0.050214
1.2196,0.97083
-0.92928,-1.0664
0.042549,-0.090505
-1.0522,-0.9994
-0.94967,-1.1147
-1.2128,-0.75298
-0.87126,-1.1502
-0.12112,-0.069189
-0.73144,-0.9237
1.0066,1.0391
-0.0028409,-0.085181
-0.0082005,-0.015525
0.015708,-0.024611
1.1563,0.98628
-0.021509,0.28676
1.0437,1.0713
0.93755,1.0552
0.98805,0.85184
0.080659,0.11134
0.92126,0.95339
-0.06433,-0.057917
-1.0772,-0.73691
0.95999,1.0695
-0.97277,-1.0965
-1.0574,-1.0256
-1.2244,-1.1861
-1.0122,-0.94202
1.0883,0.91061
0.062955,0.064773
-0.12001,-0.1233
-0.027348,0.14358
-0.91511,-1.0357
1.08,0.76134
1.0391,1.0769
1.1505,0.95886
1.0314,0.75224
0.23622,-0.13347
1.2034,0.94713
1.0127,0.9757
1.1476,0.88126
-1.1296,-1.0209
-1.1147,-1.0773
0.99569,0.92749
1.06,0.9967
-1.0408,-0.97974
0.076264,-0.11389
0.84234,0.82521
-0.052629,-0.050823
-0.07594,0.065717
-0.035867,-0.084445
-1.155,-0.96367
-0.99187,-0.94755
-1.014,-1.0734
1.006,1.112
0.024424,0.077934
0.95532,0.92592
-0.0054015,-0.031855
-1.1321,-0.85657
-1.0211,-1.0688
-1.0613,-1.0169
0.0064267,-0.046378
-0.1034,0.055034
1.1287,0.93612
0.91581,1.0309
0.029042,-0.078174
0.14765,-0.0080147
0.12964,0.027493
0.071966,-0.20702
0.9146,1.1181
1.0439,1.0363
